id,category,title,author,facicle,year,start_page,end_page,pdf_link
ANU-M-2011-10062500626,Otras Actividades Académicas. Crónica Académica,Biblioteca,RACMYP,1,2011,00625,00626,abrir_pdf.php?id=ANU-M-2011-10062500626
ANU-M-2011-10062700627,Otras Actividades Académicas. Crónica Académica,Disertaciones y participación en los coloquios,RACMYP,1,2011,00627,00627,abrir_pdf.php?id=ANU-M-2011-10062700627
ANU-M-2012-10000500058,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La inmortalidad como problema político,Dalmacio Negro Pavón,1,2012,00005,00058,abrir_pdf.php?id=ANU-M-2012-10000500058
ANU-M-2012-10005900092,Intervenciones Académicas. Secciones. Ciencias Filosóficas,El litigio por la soberanía. Jovellanos ante las Cortes de Cádiz,Pedro Cerezo Galán,1,2012,00059,00092,abrir_pdf.php?id=ANU-M-2012-10005900092
ANU-M-2012-10009300126,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Ética y psicología. La declaración de principios éticos para psicólogos,Heliodoro Carpintero Capell,1,2012,00093,00126,abrir_pdf.php?id=ANU-M-2012-10009300126
ANU-M-2012-10012700146,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Nicolás Cusa ante la cuestión de las pruebas de la existencia de Dios,Mariano Álvarez Gómez,1,2012,00127,00146,abrir_pdf.php?id=ANU-M-2012-10012700146
ANU-M-2012-10014700156,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Poder o racionalidad. La religión en el ámbito público,Andrés Ollero Tassara,1,2012,00147,00156,abrir_pdf.php?id=ANU-M-2012-10014700156
ANU-M-2012-10015700172,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Empresa y derechos humanos,Adela Cortina Orts,1,2012,00157,00172,abrir_pdf.php?id=ANU-M-2012-10015700172
ANU-M-2012-10017300196,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Perpectivismo textual y principio de relatividad sistémica en la teoría comunicacional del derecho,Gregorio Robles Morchón,1,2012,00173,00196,abrir_pdf.php?id=ANU-M-2012-10017300196
ANU-M-2012-10019700237,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Una reflexión sobre la crisis desde la ética,Diego Gracia Guillén,1,2012,00197,00237,abrir_pdf.php?id=ANU-M-2012-10019700237
ANU-M-2012-10024100264,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La protección de la salud sexual,Jesús González Pérez,1,2012,00241,00264,abrir_pdf.php?id=ANU-M-2012-10024100264
ANU-M-2012-10026500296,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Contribución a la desmitificación de Cádiz,Miguel Herrero y Rodríguez de Miñón,1,2012,00265,00296,abrir_pdf.php?id=ANU-M-2012-10026500296
ANU-M-2012-10029700322,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La actual crisis y su trasfondo moral y espiritual,Antonio María Rouco Varela,1,2012,00297,00322,abrir_pdf.php?id=ANU-M-2012-10029700322
ANU-M-2012-10032300334,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El régimen político español en 2012,Manuel Jiménez de Parga y Cabrera,1,2012,00323,00334,abrir_pdf.php?id=ANU-M-2012-10032300334
ANU-M-2012-10033500346,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El Ministerio Fiscal en la instrucción penal,Landelino Lavilla Alsina,1,2012,00335,00346,abrir_pdf.php?id=ANU-M-2012-10033500346
ANU-M-2012-10034700388,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La justicia en la Constitución de 1812,Óscar Alzaga Villaamil,1,2012,00347,00388,abrir_pdf.php?id=ANU-M-2012-10034700388
ANU-M-2012-10038900404,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Una visión del ayer y del mañana de nuestro Ejército,Agustín Muñoz-Grandes Galilea,1,2012,00389,00404,abrir_pdf.php?id=ANU-M-2012-10038900404
ANU-M-2012-10040700422,Intervenciones Académicas. Secciones. Ciencias Sociales,"Advertencias actuales de Luis Ángel Rojo desde la Real Academia de Ciencias Morales y Políticas: Etapa final, 1998-2010",Juan Velarde Fuertes,1,2012,00407,00422,abrir_pdf.php?id=ANU-M-2012-10040700422
ANU-M-2012-10042300434,Intervenciones Académicas. Secciones. Ciencias Sociales,La nueva Universidad,Salustiano del Campo Urbano,1,2012,00423,00434,abrir_pdf.php?id=ANU-M-2012-10042300434
ANU-M-2012-10043500442,Intervenciones Académicas. Secciones. Ciencias Sociales,"Patrimonio cultural, memoria, política y arte",Carmelo Lisón Tolosana,1,2012,00435,00442,abrir_pdf.php?id=ANU-M-2012-10043500442
ANU-M-2012-10044300448,Intervenciones Académicas. Secciones. Ciencias Sociales,La construcción personal de la realidad,José María Segovia de Arana,1,2012,00443,00448,abrir_pdf.php?id=ANU-M-2012-10044300448
ANU-M-2012-10044900476,Intervenciones Académicas. Secciones. Ciencias Sociales,"Marcelino Oreja Aguirre, Marqués de Oreja: A dónde va Turquía",Marcelino Oreja Aguirre,1,2012,00449,00476,abrir_pdf.php?id=ANU-M-2012-10044900476
ANU-M-2012-10047700506,Intervenciones Académicas. Secciones. Ciencias Sociales,La felicidad: Un aspecto de la sociedad contemporánea,Julio Iglesias de Ussel,1,2012,00477,00506,abrir_pdf.php?id=ANU-M-2012-10047700506
ANU-M-2012-10050700518,Intervenciones Académicas. Secciones. Ciencias Sociales,Lo simulado y lo disimulado en la motivación de las sentencias,Alejandro Nieto García,1,2012,00507,00518,abrir_pdf.php?id=ANU-M-2012-10050700518
ANU-M-2012-10051900530,Intervenciones Académicas. Secciones. Ciencias Sociales,Centenario del Partido Reformista,Fernando Suárez González,1,2012,00519,00530,abrir_pdf.php?id=ANU-M-2012-10051900530
ANU-M-2012-10053100538,Intervenciones Académicas. Secciones. Ciencias Sociales,Derrumbe del comunismo y triunfo de la sociedad abierta,Luis González Seara,1,2012,00531,00538,abrir_pdf.php?id=ANU-M-2012-10053100538
ANU-M-2012-10053900560,Intervenciones Académicas. Secciones. Ciencias Sociales,1812: el imaginario europeo,Ricardo SanMartín Arce,1,2012,00539,00560,abrir_pdf.php?id=ANU-M-2012-10053900560
ANU-M-2012-10056100571,Intervenciones Académicas. Secciones. Ciencias Sociales,"Europa, libre y feliz como Suiza",Emilio Lamo de Espinosa,1,2012,00561,00571,abrir_pdf.php?id=ANU-M-2012-10056100571
ANU-M-2012-10057500590,Intervenciones Académicas. Secciones. Ciencias Económicas,Crisis y algunas reformas estructurales en España,Julio Segura Sánchez,1,2012,00575,00590,abrir_pdf.php?id=ANU-M-2012-10057500590
ANU-M-2012-10059100608,Intervenciones Académicas. Secciones. Ciencias Económicas,Crecimiento y energía en la economía española,Jaime Terceiro Lomba,1,2012,00591,00608,abrir_pdf.php?id=ANU-M-2012-10059100608
ANU-M-2012-10060900614,Intervenciones Académicas. Secciones. Ciencias Económicas,La economía social como instrumento de reducción del riesgo sistémico,José Barea Tejeiro,1,2012,00609,00614,abrir_pdf.php?id=ANU-M-2012-10060900614
ANU-M-2012-10061700637,Intervenciones Académicas. Académicos correspondientes,Las conversaciones católicas internacionales de San Sebastián,José Manuel Cuenca Toribio,1,2012,00617,00637,abrir_pdf.php?id=ANU-M-2012-10061700637
ANU-M-2012-10064300652,Otras Actividades Académicas. Nuevos ingresos,Extractos del Discurso de Ingreso del Excmo. Sr. D. SANTIAGO MUÑOZ MACHADO: Civilizando a los bárbaros,Santiago Muñoz Machado,1,2012,00643,00652,abrir_pdf.php?id=ANU-M-2012-10064300652
ANU-M-2012-10065700660,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Juan vallet de Goytisolo"". Palabras de D. Dalmacio Negro Pavón",Dalmacio Negro Pavón,1,2012,00657,00660,abrir_pdf.php?id=ANU-M-2012-10065700660
ANU-M-2012-10066100664,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Juan vallet de Goytisolo"". Palabras de D. Alfonso López Quintás",Alfonso López Quintás,1,2012,00661,00664,abrir_pdf.php?id=ANU-M-2012-10066100664
ANU-M-2012-10066500670,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Juan vallet de Goytisolo"". Palabras de D. Jesús González Pérez",Jesús González Pérez,1,2012,00665,00670,abrir_pdf.php?id=ANU-M-2012-10066500670
ANU-M-2012-10067100676,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Juan vallet de Goytisolo"". Palabras de D. Salustiano del Campo Urbano",Salustiano del Campo Urbano,1,2012,00671,00676,abrir_pdf.php?id=ANU-M-2012-10067100676
ANU-M-2012-10067700680,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Pablo Lucas Verdú"". Palabras de D. Landelino Lavilla Alsina",Landelino Lavilla Alsina,1,2012,00677,00680,abrir_pdf.php?id=ANU-M-2012-10067700680
ANU-M-2012-10068100682,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Pablo Lucas Verdú"". Palabras de D. Manuel Jiménez de Parga",Manuel Jiménez de Parga y Cabrera,1,2012,00681,00682,abrir_pdf.php?id=ANU-M-2012-10068100682
ANU-M-2012-10068300686,Otras Actividades Académicas. Necrologías,"""In memoriam: Excmo. Sr. D. Pablo Lucas Verdú"". Palabras de D. Miguel Herrero y Rodríguez de Miñón",Miguel Herrero y Rodríguez de Miñón,1,2012,00683,00686,abrir_pdf.php?id=ANU-M-2012-10068300686
ANU-M-2012-10068900725,Otras Actividades Académicas. Actos públicos,Homenajes,RACMYP,1,2012,00689,00725,abrir_pdf.php?id=ANU-M-2012-10068900725
ANU-M-2012-10072600726,Otras Actividades Académicas. Actos públicos,Colegio Libre de Eméritos. Presentaciones de libros. Ciclo de Política Exterior.,RACMYP,1,2012,00726,00726,abrir_pdf.php?id=ANU-M-2012-10072600726
ANU-M-2012-10072700730,Otras Actividades Académicas. Actos públicos,Seminario sobre la Universidad en la Real Academia de Ciencias Morales y Políticas,RACMYP,1,2012,00727,00730,abrir_pdf.php?id=ANU-M-2012-10072700730
ANU-M-2012-10073100731,Otras Actividades Académicas. Crónica Académica,Académicos,RACMYP,1,2012,00731,00731,abrir_pdf.php?id=ANU-M-2012-10073100731
ANU-M-2012-10073200732,Otras Actividades Académicas. Crónica Académica,Cargos académicos y otras designaciones,RACMYP,1,2012,00732,00732,abrir_pdf.php?id=ANU-M-2012-10073200732
ANU-M-2012-10073300733,Otras Actividades Académicas. Crónica Académica,Honores y reconocimientos,RACMYP,1,2012,00733,00733,abrir_pdf.php?id=ANU-M-2012-10073300733
ANU-M-2012-10073400735,Otras Actividades Académicas. Crónica Académica,Asuntos especiales. Biblioteca,RACMYP,1,2012,00734,00735,abrir_pdf.php?id=ANU-M-2012-10073400735
ANU-M-2012-10073600736,Otras Actividades Académicas. Crónica Académica,Disertaciones y participación en los coloquios,RACMYP,1,2012,00736,00736,abrir_pdf.php?id=ANU-M-2012-10073600736
ANU-M-2013-10000500026,Intervenciones Académicas. Secciones. Ciencias Económicas,Algunas consideraciones sobre la crisis, José Ángel Sánchez Asiaín,1,2013,00005,00026,abrir_pdf.php?id=ANU-M-2013-10000500026
ANU-M-2013-10002700036,Intervenciones Académicas. Secciones. Ciencias Económicas,Ecomomía del español: políticas y retos,José Luis García Delgado,1,2013,00027,00036,abrir_pdf.php?id=ANU-M-2013-10002700036
ANU-M-2013-10003700050,Intervenciones Académicas. Secciones. Ciencias Económicas,"El euro, árbol que crece torcido",José María Serrano Sanz,1,2013,00037,00050,abrir_pdf.php?id=ANU-M-2013-10003700050
ANU-M-2013-10005100058,Intervenciones Académicas. Secciones. Ciencias Económicas,Réquiem por un euro,Pedro Schwartz Girón,1,2013,00051,00058,abrir_pdf.php?id=ANU-M-2013-10005100058
ANU-M-2013-10005900075,Intervenciones Académicas. Secciones. Ciencias Económicas,"Pobreza: evolución, distribución geográfica y efectos de la crisis",Alfonso Novales Cinca,1,2013,00059,00075,abrir_pdf.php?id=ANU-M-2013-10005900075
ANU-M-2013-10007900104,Intervenciones Académicas. Secciones. Ciencias Filosóficas,El poder humanizador de la música,Alfonso López Quintás,1,2013,00079,00104,abrir_pdf.php?id=ANU-M-2013-10007900104
ANU-M-2013-10010500138,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Europa. Cristianismo y ateísmo,Olegario González de Cardedal,1,2013,00105,00138,abrir_pdf.php?id=ANU-M-2013-10010500138
ANU-M-2013-10013900178,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La Ley de hierro de la oligarquía,Dalmacio Negro Pavón,1,2013,00139,00178,abrir_pdf.php?id=ANU-M-2013-10013900178
ANU-M-2013-10017900208,Intervenciones Académicas. Secciones. Ciencias Filosóficas,"Dignidad, autonomía moral y respeto. Apuntes para una historia conceptual",Pedro Cerezo Galán,1,2013,00179,00208,abrir_pdf.php?id=ANU-M-2013-10017900208
ANU-M-2013-10020900238,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Una vista sobre la psicología positiva,Heliodoro Carpintero Capell,1,2013,00209,00238,abrir_pdf.php?id=ANU-M-2013-10020900238
ANU-M-2013-10023900258,Intervenciones Académicas. Secciones. Ciencias Filosóficas,"Metafísica y tragedia. Consideraciones en torno al Edipo Rey, de Sófocles",Mariano Álvarez Gómez,1,2013,00239,00258,abrir_pdf.php?id=ANU-M-2013-10023900258
ANU-M-2013-10025900312,Intervenciones Académicas. Secciones. Ciencias Filosóficas,No discriminación y nuevos derechos. Las relaciones homosexuales ante el Tribunal Constitucional,Andrés Ollero Tassara,1,2013,00259,00312,abrir_pdf.php?id=ANU-M-2013-10025900312
ANU-M-2013-10031300332,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Neuromejora moral: ¿un camino prometedor ante el fracaso de la educación?,Adela Cortina Orts,1,2013,00313,00332,abrir_pdf.php?id=ANU-M-2013-10031300332
ANU-M-2013-10033300354,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Sobre moral y Derecho,Gregorio Robles Morchón,1,2013,00333,00354,abrir_pdf.php?id=ANU-M-2013-10033300354
ANU-M-2013-10035500371,Intervenciones Académicas. Secciones. Ciencias Filosóficas,"Miguel Servet, ayer y hoy",Diego Gracia Guillén,1,2013,00355,00371,abrir_pdf.php?id=ANU-M-2013-10035500371
ANU-M-2013-10037500386,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El racismo de Sabino Arana,Jesús González Pérez,1,2013,00375,00386,abrir_pdf.php?id=ANU-M-2013-10037500386
ANU-M-2013-10038700406,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"¿Unión Europea ""versus"" Estado social?",Miguel Herrero y Rodríguez de Miñón,1,2013,00387,00406,abrir_pdf.php?id=ANU-M-2013-10038700406
ANU-M-2013-10040700422,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El derecho a la educación ¿de nuevo a debate?,Antonio María Rouco Varela,1,2013,00407,00422,abrir_pdf.php?id=ANU-M-2013-10040700422
ANU-M-2013-10042300440,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,España: final de una etapa histórica,Manuel Jiménez de Parga y Cabrera,1,2013,00423,00440,abrir_pdf.php?id=ANU-M-2013-10042300440
ANU-M-2013-10044100464,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Reflexiones de un constitucionalista con los pies puestos en la crisis económica española y con la vista en Europa,Óscar Alzaga Villaamil,1,2013,00441,00464,abrir_pdf.php?id=ANU-M-2013-10044100464
ANU-M-2013-10046500490,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Los ejércitos ante la crisis. Capacidad de adptación...Firmeza de valores,Agustín Muñoz-Grandes Galilea,1,2013,00465,00490,abrir_pdf.php?id=ANU-M-2013-10046500490
ANU-M-2013-10049100501,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Internet y los derechos fundamentales,Santiago Muñoz Machado,1,2013,00491,00501,abrir_pdf.php?id=ANU-M-2013-10049100501
ANU-M-2013-10050500518,Intervenciones Académicas. Secciones. Ciencias Sociales,"Debates económicos derivados de los mensajes de la iglesia: De la Escuela de Salamanca a la Encíclica ""Caritas veritate""",Juan Velarde Fuertes,1,2013,00505,00518,abrir_pdf.php?id=ANU-M-2013-10050500518
ANU-M-2013-10051900542,Intervenciones Académicas. Secciones. Ciencias Sociales,A propósito de Catalunya,Salustiano del Campo Urbano,1,2013,00519,00542,abrir_pdf.php?id=ANU-M-2013-10051900542
ANU-M-2013-10054300552,Intervenciones Académicas. Secciones. Ciencias Sociales,"Occidente y Oriente en el escenario misionero Japonés, 1549-1590",Carmelo Lisón Tolosana,1,2013,00543,00552,abrir_pdf.php?id=ANU-M-2013-10054300552
ANU-M-2013-10055300562,Intervenciones Académicas. Secciones. Ciencias Sociales,Sociología y medicina,José María Segovia de Arana,1,2013,00553,00562,abrir_pdf.php?id=ANU-M-2013-10055300562
ANU-M-2013-10056300584,Intervenciones Académicas. Secciones. Ciencias Sociales,"Marcelino Oreja Aguirre, Marqués de Oreja: Los orígenes de la Unión Europea: El método comunitario",Marcelino Oreja Aguirre,1,2013,00563,00584,abrir_pdf.php?id=ANU-M-2013-10056300584
ANU-M-2013-10058500618,Intervenciones Académicas. Secciones. Ciencias Sociales,El malestar social en España,Julio Iglesias de Ussel,1,2013,00585,00618,abrir_pdf.php?id=ANU-M-2013-10058500618
ANU-M-2013-10061900640,Intervenciones Académicas. Secciones. Ciencias Sociales,Del Estado de Guerra al Estado de Crisis,Alejandro Nieto García,1,2013,00619,00640,abrir_pdf.php?id=ANU-M-2013-10061900640
ANU-M-2013-10064100662,Intervenciones Académicas. Secciones. Ciencias Sociales,Los despidos colectivos,Fernando Suárez González,1,2013,00641,00662,abrir_pdf.php?id=ANU-M-2013-10064100662
ANU-M-2013-10066300675,Intervenciones Académicas. Secciones. Ciencias Sociales,Silencios,Ricardo SanMartín Arce,1,2013,00663,00675,abrir_pdf.php?id=ANU-M-2013-10066300675
ANU-M-2013-10068100684,Otras Actividades Académicas. Nuevos ingresos,Extracto del Discurso del Excmo. Sr. D. RAMÓN TAMAMES GÓMEZ: Globalización y soberanía mundial. Un ensayo sobre la paz perpetua en el siglo XXI,Ramón Tamames Gómez,1,2013,00681,00684,abrir_pdf.php?id=ANU-M-2013-10068100684
ANU-M-2013-10068500686,Otras Actividades Académicas. Nuevos ingresos,"Extracto del Discurso de Ingreso del Excmo. Sr. D. RAÚL MORODO LEONCIO: Sobre Ramón Salas y Eudaldo Jaumeandreu: tradición, ilustración y liberalismo emergentes en nuestros pioneros expositores de la Constitución de 1812",Raúl Morodo Leoncio,1,2013,00685,00686,abrir_pdf.php?id=ANU-M-2013-10068500686
ANU-M-2013-10068900690,Intervenciones Académicas. Académicos correspondientes,Extractos de los Discursos de Ingreso: Agustín Dosil Maceira: El estudio de la inteligencia humana y los programas para su mejora,Agustín Dosil Maceira,1,2013,00689,00690,abrir_pdf.php?id=ANU-M-2013-10068900690
ANU-M-2013-10069100692,Intervenciones Académicas. Académicos correspondientes,Extractos de los Discursos de Ingreso: Petra María Pérez Alonso-Geta: el respeto a la norma en el desarrollo cívio y moral de la ciudadanía: Retos educativos,Petra María Pérez Alonso-Geta,1,2013,00691,00692,abrir_pdf.php?id=ANU-M-2013-10069100692
ANU-M-2013-10069300694,Intervenciones Académicas. Académicos correspondientes,En pro de la responsabilidad. La rebelión de la razón ecológica contra el Prometeo tecnológicamente desencadenado,Wolf Paul,1,2013,00693,00694,abrir_pdf.php?id=ANU-M-2013-10069300694
ANU-M-2013-10069500695,Intervenciones Académicas. Académicos correspondientes,La política exterior de los Estados Unidos bajo la presidencia de Barack Obama,Javier Rupérez Rubio,1,2013,00695,00695,abrir_pdf.php?id=ANU-M-2013-10069500695
ANU-M-2013-10069900699,Otras Actividades Académicas. Actos públicos,Homenajes. Presentaciones de libros,RACMYP,1,2013,00699,00699,abrir_pdf.php?id=ANU-M-2013-10069900699
ANU-M-2013-10070000700,Otras Actividades Académicas. Actos públicos,Mesa redonda sobre Envejecimiento. Seminario sobre Metodología y Antropología dialógica ambital,RACMYP,1,2013,00700,00700,abrir_pdf.php?id=ANU-M-2013-10070000700
ANU-M-2013-10070400704,Otras Actividades Académicas. Crónica Académica,Académicos. Cargos académicos y otras designaciones,RACMYP,1,2013,00704,00704,abrir_pdf.php?id=ANU-M-2013-10070400704
ANU-M-2013-10070500705,Otras Actividades Académicas. Crónica Académica,Honores y reconocimientos. Asuntos especiales,RACMYP,1,2013,00705,00705,abrir_pdf.php?id=ANU-M-2013-10070500705
ANU-M-2013-10070600706,Otras Actividades Académicas. Crónica Académica,Biblioteca,RACMYP,1,2013,00706,00706,abrir_pdf.php?id=ANU-M-2013-10070600706
ANU-M-2013-10070700707,Otras Actividades Académicas. Crónica Académica,Disertaciones y participación en los coloquios,RACMYP,1,2013,00707,00707,abrir_pdf.php?id=ANU-M-2013-10070700707
ANU-M-2014-10000500018,Intervenciones Académicas. Secciones. Ciencias Sociales,Ontologías líquidas. El argumento por ambigüedad en la cultura gallega,Carmelo Lisón Tolosana,1,2014,00005,00018,abrir_pdf.php?id=ANU-M-2014-10000500018
ANU-M-2014-10001900028,Intervenciones Académicas. Secciones. Ciencias Sociales,Soberanía y mirada cosmopolita,Luis González Seara,1,2014,00019,00028,abrir_pdf.php?id=ANU-M-2014-10001900028
ANU-M-2014-10002900060,Intervenciones Académicas. Secciones. Ciencias Sociales,La crisis del porvenir,Ricardo SanMartín Arce,1,2014,00029,00060,abrir_pdf.php?id=ANU-M-2014-10002900060
ANU-M-2014-10006100083,Intervenciones Académicas. Secciones. Ciencias Sociales,"La universidad española, entre Bolonia y Berlín",Emilio Lamo de Espinosa,1,2014,00061,00083,abrir_pdf.php?id=ANU-M-2014-10006100083
ANU-M-2014-10008700110,Intervenciones Académicas. Secciones. Ciencias Económicas,La ética de las finanzas,Juan Velarde Fuertes,1,2014,00087,00110,abrir_pdf.php?id=ANU-M-2014-10008700110
ANU-M-2014-10011100122,Intervenciones Académicas. Secciones. Ciencias Económicas,El problema de la distribución en economías avanzadas. A propósito del libro de Piketty,Julio Segura Sánchez,1,2014,00111,00122,abrir_pdf.php?id=ANU-M-2014-10011100122
ANU-M-2014-10012300154,Intervenciones Académicas. Secciones. Ciencias Económicas,Cambio climático y reforma eléctrica,Jaime Terceiro Lomba,1,2014,00123,00154,abrir_pdf.php?id=ANU-M-2014-10012300154
ANU-M-2014-10015500170,Intervenciones Académicas. Secciones. Ciencias Económicas,Cambio en el modelo de financiación de las Comunidades Autónomas,José Barea Tejeiro,1,2014,00155,00170,abrir_pdf.php?id=ANU-M-2014-10015500170
ANU-M-2014-10017100180,Intervenciones Académicas. Secciones. Ciencias Económicas,Vieja y nueva política: Otro centenario,José Luis García Delgado,1,2014,00171,00180,abrir_pdf.php?id=ANU-M-2014-10017100180
ANU-M-2014-10018100194,Intervenciones Académicas. Secciones. Ciencias Económicas,¿Del ajuste al crecimiento?,José María Serrano Sanz,1,2014,00181,00194,abrir_pdf.php?id=ANU-M-2014-10018100194
ANU-M-2014-10019500200,Intervenciones Académicas. Secciones. Ciencias Económicas,La crecimiente concentración del poder monetario en la Unión Europea,Pedro Schwartz Girón,1,2014,00195,00200,abrir_pdf.php?id=ANU-M-2014-10019500200
ANU-M-2014-10020100222,Intervenciones Académicas. Secciones. Ciencias Económicas,La crisis como oportunidad,Alfonso Novales Cinca,1,2014,00201,00222,abrir_pdf.php?id=ANU-M-2014-10020100222
ANU-M-2014-10022300253,Intervenciones Académicas. Secciones. Ciencias Económicas,China y Estados Unidos. Frente a frente: Cómo superar el conflicto,Ramón Tamames Gómez,1,2014,00223,00253,abrir_pdf.php?id=ANU-M-2014-10022300253
ANU-M-2014-10025700286,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La mirada profunda. Sus condiciones y su fecundidad,Alfonso López Quintás,1,2014,00257,00286,abrir_pdf.php?id=ANU-M-2014-10025700286
ANU-M-2014-10028700320,Intervenciones Académicas. Secciones. Ciencias Filosóficas,De Ratzinger a Bergoglio o los vuelcos en la Iglesia,Olegario González de Cardedal,1,2014,00287,00320,abrir_pdf.php?id=ANU-M-2014-10028700320
ANU-M-2014-10032100400,Intervenciones Académicas. Secciones. Ciencias Filosóficas,El fin de la normalidad. ¿Un nuevo tiempo-eje?,Dalmacio Negro Pavón,1,2014,00321,00400,abrir_pdf.php?id=ANU-M-2014-10032100400
ANU-M-2014-10040100428,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La autonomía del sujeto (o el yo soberano),Pedro Cerezo Galán,1,2014,00401,00428,abrir_pdf.php?id=ANU-M-2014-10040100428
ANU-M-2014-10042900444,Intervenciones Académicas. Secciones. Ciencias Filosóficas,"Julian Marías, y su idea del proyecto de España ( a propósito del primer centenario de su nacimiento)",Heliodoro Carpintero Capell,1,2014,00429,00444,abrir_pdf.php?id=ANU-M-2014-10042900444
ANU-M-2014-10044500460,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Sobre el principio de no-cortradicción: La formulación Aristotélica y su vigencia en Nicolás de Cusa y Hegel,Mariano Álvarez Gómez,1,2014,00445,00460,abrir_pdf.php?id=ANU-M-2014-10044500460
ANU-M-2014-10046100478,Intervenciones Académicas. Secciones. Ciencias Filosóficas,En diálogo con Dworkin: Moralidad política y derecho natural,Andrés Ollero Tassara,1,2014,00461,00478,abrir_pdf.php?id=ANU-M-2014-10046100478
ANU-M-2014-10047900492,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La cuestión de los animales: Persona y derechos,Adela Cortina Orts,1,2014,00479,00492,abrir_pdf.php?id=ANU-M-2014-10047900492
ANU-M-2014-10049300524,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Hans Kelsen: Vida y obra,Gregorio Robles Morchón,1,2014,00493,00524,abrir_pdf.php?id=ANU-M-2014-10049300524
ANU-M-2014-10052500553,Intervenciones Académicas. Secciones. Ciencias Filosóficas,"Zubiri, treinta años después",Diego Gracia Guillén,1,2014,00525,00553,abrir_pdf.php?id=ANU-M-2014-10052500553
ANU-M-2014-10055700574,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Hacia el derecho entrañable,Miguel Herrero y Rodríguez de Miñón,1,2014,00557,00574,abrir_pdf.php?id=ANU-M-2014-10055700574
ANU-M-2014-10057500590,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El derecho a la vida. Un derecho fundamental cuestionado,Antonio María Rouco Varela,1,2014,00575,00590,abrir_pdf.php?id=ANU-M-2014-10057500590
ANU-M-2014-10059100604,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El Tribunal Penal Internacional diez años después,Landelino Lavilla Alsina,1,2014,00591,00604,abrir_pdf.php?id=ANU-M-2014-10059100604
ANU-M-2014-10060500618,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Reflexiones sobre la problemática actual de la representación política,Óscar Alzaga Villaamil,1,2014,00605,00618,abrir_pdf.php?id=ANU-M-2014-10060500618
ANU-M-2014-10061900636,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Del arte de la guerra al arte de la paz (utopía o posible realidad),Agustín Muñoz-Grandes Galilea,1,2014,00619,00636,abrir_pdf.php?id=ANU-M-2014-10061900636
ANU-M-2014-10063700650,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Informe sobre Cataluña,Santiago Muñoz Machado,1,2014,00637,00650,abrir_pdf.php?id=ANU-M-2014-10063700650
ANU-M-2014-10065100660,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Bosquejo histórico del constitucionalismo bolivariano,Raúl Morodo Leoncio,1,2014,00651,00660,abrir_pdf.php?id=ANU-M-2014-10065100660
